id_gene_DM,gene_DM,DM_up,DM_down,id_gene_HS,gene_HS,HS_up,HS_down,id_gene_MM,gene_MM,MM_up,MM_down,StockNumber,FlyBase Genotype,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Phenotype or literature,Previously known to affect spermatogenesis,Function,Overlapping,Previous ref to RNAi working
FBgn0033485,RpLP0-like,True,True,ENSG00000053372,MRTO4,True,False,ENSMUSG00000028741,Mrto4,True,False,,,,,,,,,,,,,,,
FBgn0037363,Atg17,True,True,ENSG00000023287,RB1CC1,False,True,ENSMUSG00000025907,Rb1cc1,True,False,,,,,,,,,,,,,,,
FBgn0086446,DCTN6-p27,True,True,ENSG00000104671,DCTN6,False,True,ENSMUSG00000031516,Dctn6,True,False,,,,,,,,,,,,,,,
FBgn0015351,CG14906,True,True,ENSG00000101574,METTL4,False,True,ENSMUSG00000055660,Mettl4,True,False,,,,,,,,,,,,,,,
FBgn0030768,CG9723,True,True,ENSG00000166881,NEMP1,True,True,ENSMUSG00000040195,Nemp1,True,False,v37412,w[1118]; P{GD3395}v37412/TM3,27.0,26.0,25.0,25.0,29.0,29.0,20.0,19.0,,,,,Yes
FBgn0035889,mkg-p,True,True,ENSG00000149016,TUT1,True,False,ENSMUSG00000071645,Tut1,True,False,,,,,,,,,,,,,,,
FBgn0278608,Dsp1,True,True,ENSG00000164104,HMGB2,False,True,ENSMUSG00000054717,Hmgb2,False,True,,,,,,,,,,,,,,,
FBgn0004838,Hrb27C,True,True,ENSG00000071626,DAZAP1,True,True,ENSMUSG00000069565,Dazap1,True,False,33716,y[1] sc[*] v[1]; P{TRiP.HMS00597}attP2,25.0,11.0,21.0,19.0,14.0,11.0,25.0,18.0,No obvious defects. Plenty of motile sperm. ,"No, but predicted. ",mRNA 3'-UTR binding (DAZ-associated domain),,Yes
FBgn0033402,Myd88,True,False,ENSG00000172936,MYD88,False,True,ENSMUSG00000032508,Myd88,True,True,,,,,,,,,,,,,,,
FBgn0033528,trsn,True,True,ENSG00000211460,TSN,True,True,ENSMUSG00000026374,Tsn,False,True,v108456,P{KK108391}VIE-260B,29.0,27.0,31.0,29.0,30.0,29.0,25.0,25.0,,,,,Yes
FBgn0259481,Mob2,True,False,ENSG00000182208,MOB2,False,True,ENSMUSG00000025147,Mob2,False,True,,,,,,,,,,,,,,,
FBgn0261385,scra,True,True,ENSG00000011426,ANLN,False,True,ENSMUSG00000036777,Anln,False,True,,,,,,,,,,,,,,,
FBgn0031764,CG9107,True,True,ENSG00000189306,RRP7A,False,True,ENSMUSG00000018040,Rrp7a,True,True,,,,,,,,,,,,,,,
FBgn0023514,CG14805,True,True,ENSG00000065268,WDR18,True,False,ENSMUSG00000035754,Wdr18,True,False,,,,,,,,,,,,,,,
FBgn0030082,HP1b,True,True,ENSG00000108468,CBX1,False,True,ENSMUSG00000018666,Cbx1,False,True,,,,,,,,,,,,,,,
FBgn0003607,Su(var)205,True,True,ENSG00000108468,CBX1,False,True,ENSMUSG00000018666,Cbx1,False,True,,,,,,,,,,,,,,,
FBgn0039019,HP1c,True,True,ENSG00000108468,CBX1,False,True,ENSMUSG00000018666,Cbx1,False,True,,,,,,,,,,,,,,,
FBgn0037024,tzn,True,True,ENSG00000063854,HAGH,True,False,ENSMUSG00000024158,Hagh,True,False,,,,,,,,,,,,,,,
FBgn0034249,RhoGAP54D,True,True,ENSG00000213390,ARHGAP19,True,False,ENSMUSG00000025154,Arhgap19,True,False,,,,,,,,,,,,,,,
FBgn0037255,Fip1,True,True,ENSG00000145216,FIP1L1,False,True,ENSMUSG00000029227,Fip1l1,False,True,v104473,P{KK109111}VIE-260B,31.0,28.0,30.0,28.0,30.0,29.0,22.0,22.0,GD works,,,,No
FBgn0027866,CG9776,True,True,ENSG00000171467,ZNF318,True,True,ENSMUSG00000015597,Zfp318,True,True,,,,,,,,,,,,,,,
FBgn0037109,MED1,True,True,ENSG00000125686,MED1,False,True,ENSMUSG00000018160,Med1,True,False,,,,,,,,,,,,,,,
FBgn0022986,qkr58E-1,True,True,ENSG00000121774,KHDRBS1,True,True,ENSMUSG00000028790,Khdrbs1,False,True,,,,,,,,,,,,,,,
FBgn0022987,qkr54B,True,False,ENSG00000121774,KHDRBS1,True,True,ENSMUSG00000028790,Khdrbs1,False,True,,,,,,,,,,,,,,,
FBgn0030874,Spt7,True,True,ENSG00000119760,SUPT7L,False,True,ENSMUSG00000053134,Supt7l,False,True,,,,,,,,,,,,,,,
FBgn0001977,CIAPIN1,True,True,ENSG00000005194,CIAPIN1,True,False,ENSMUSG00000031781,Ciapin1,True,False,44644,y[1] v[1]; P{TRiP.HMC02348}attP2,30.0,13.0,25.0,12.0,54.0,29.0,,,,Male sterility reported for mutant (https://onlinelibrary.wiley.com/doi/epdf/10.1002/dvdy.23951),Cytokine induced apoptosis inhibitor,"Yes, but specific RNAi",No
FBgn0000370,crc,True,True,ENSG00000128272,ATF4,False,True,ENSMUSG00000042406,Atf4,False,True,,,,,,,,,,,,,,,
FBgn0036052,CG10809,True,True,ENSG00000100124,ANKRD54,False,True,ENSMUSG00000033055,Ankrd54,True,True,v38407,w[1118]; P{GD7097}v38407,31.0,29.0,30.0,30.0,30.0,29.0,27.0,27.0,,,,,Yes
FBgn0029911,CG14435,False,True,ENSG00000180233,ZNRF2,True,True,ENSMUSG00000058446,Znrf2,True,False,,,,,,,,,,,,,,,
FBgn0038234,mRpL11,True,True,ENSG00000174547,MRPL11,False,True,ENSMUSG00000024902,Mrpl11,True,False,,,,,,,,,,,,,,,
FBgn0030122,Aladin,True,True,ENSG00000094914,AAAS,False,True,ENSMUSG00000036678,Aaas,True,False,,,,,,,,,,,,,,,
FBgn0032188,CG13137,True,True,ENSG00000094914,AAAS,False,True,ENSMUSG00000036678,Aaas,True,False,,,,,,,,,,,,,,,
FBgn0038453,Arl6IP1,True,True,ENSG00000170540,ARL6IP1,True,False,ENSMUSG00000030654,Arl6ip1,True,True,v5894,w[1118]; P{GD3027}v5894,26.0,25.0,25.0,23.0,21.0,18.0,25.0,24.0,,,,,Yes
FBgn0032329,Art8,True,True,ENSG00000198890,PRMT6,False,True,ENSMUSG00000049300,Prmt6,False,True,v100228,P{KK107174}VIE-260B,26.0,26.0,30.0,27.0,29.0,27.0,22.0,21.0,,,,,No
FBgn0036330,CG11263,True,True,ENSG00000178997,EXD1,True,True,ENSMUSG00000048647,Exd1,True,True,v31113,w[1118]; P{GD6726}v31113/TM3,30.0,18.0,28.0,26.0,30.0,29.0,25.0,22.0,,,,,Yes
FBgn0011640,lark,True,True,ENSG00000173933,RBM4,False,True,ENSMUSG00000033760,Rbm4b,True,False,,,,,,,,,,,,,,,
FBgn0035842,CG7504,True,True,ENSG00000107290,SETX,True,True,ENSMUSG00000043535,Setx,True,True,v28050,w[1118]; P{GD12257}v28050/TM3,20.0,18.0,25.0,25.0,21.0,21.0,25.0,24.0,,,,,Yes
FBgn0034073,CG8414,True,True,ENSG00000162408,NOL9,False,True,ENSMUSG00000028948,Nol9,False,True,,,,,,,,,,,,,,,
FBgn0038055,trus,True,True,ENSG00000126249,PDCD2L,False,True,ENSMUSG00000002635,Pdcd2l,True,False,,,,,,,,,,,,,,,
FBgn0031947,CG7154,True,True,ENSG00000166164,BRD7,False,True,ENSMUSG00000031660,Brd7,True,True,v107992,P{KK100498}VIE-260B,27.0,24.0,26.0,26.0,27.0,26.0,26.0,22.0,GD works,,,,No
FBgn0262123,l(2)41Ab,True,True,ENSG00000141519,CCDC40,False,True,ENSMUSG00000039963,Ccdc40,True,False,,,,,,,,,,,,,,,
FBgn0034269,CG6406,True,True,ENSG00000122591,FAM126A,True,True,ENSMUSG00000028995,Fam126a,True,False,,,,,,,,,,,,,,,
FBgn0261610,CG42699,True,True,ENSG00000135315,CEP162,True,False,ENSMUSG00000056919,Cep162,True,False,34591,y[1] sc[*] v[1]; P{TRiP.HMS01065}attP2,30.0,22.0,30.0,23.0,133.0,96.0,30.0,23.0,Slight reduction in sperm number and motility.,,Centrosomal protein CEP162-like,"Yes, but specific RNAi",No
FBgn0027518,Wdr24,True,True,ENSG00000127580,WDR24,True,False,ENSMUSG00000025737,Wdr24,True,False,,,,,,,,,,,,,,,
FBgn0036286,CG10616,True,True,ENSG00000157181,ODR4,True,False,ENSMUSG00000006010,Odr4,False,True,,,,,,,,,,,,,,,
FBgn0035805,CG7506,True,True,ENSG00000175606,TMEM70,True,True,ENSMUSG00000025940,Tmem70,False,True,,,,,,,,,,,,,,,
FBgn0030099,CG12056,True,True,ENSG00000167740,CYB5D2,True,False,ENSMUSG00000057778,Cyb5d2,True,False,51395,y[1] v[1]; P{TRiP.GLC01627}attP2,26.0,20.0,25.0,23.0,23.0,15.0,83.0,69.0,,,,,No
FBgn0032407,Pex19,True,True,ENSG00000162735,PEX19,False,True,ENSMUSG00000003464,Pex19,False,True,,,,,,,,,,,,,,,
FBgn0035722,CG10075,True,True,ENSG00000101019,UQCC1,True,False,ENSMUSG00000005882,Uqcc1,True,False,64894,y[1] sc[*] v[1]; P{TRiP.HMC05767}attP40,20.0,0.0,21.0,0.0,30.0,0.0,32.0,0.0,"Few sperm present, all presumably dead/immotile. Individualization defect",No,Ubiquinol-cytochrome c chaperone,"Yes, but specific reagent",No
FBgn0016970,l(2)k10201,True,True,ENSG00000198546,ZNF511,False,True,ENSMUSG00000025470,Zfp511,True,False,,,,,,,,,,,,,,,
FBgn0035998,CG3437,True,True,ENSG00000168061,SAC3D1,True,False,ENSMUSG00000024790,Sac3d1,True,False,77413,y[1] sc[*] v[1]; P{TRiP.HMC06545}attP2,75.0,58.0,63.0,57.0,76.0,60.0,80.0,66.0,,,,,No
FBgn0050423,CG30423,True,True,ENSG00000213625,LEPROT,False,True,ENSMUSG00000031513,Leprotl1,False,True,,,,,,,,,,,,,,,
FBgn0062442,Cisd2,True,True,ENSG00000145354,CISD2,True,True,ENSMUSG00000037710,Cisd1,True,True,,,,,,,,,,,,,,,
FBgn0001197,His2Av,True,True,ENSG00000164032,H2AFZ,True,True,ENSMUSG00000037894,H2afz,True,True,28966,y[1] v[1]; P{TRiP.HM05177}attP2,30.0,25.0,25.0,25.0,25.0,25.0,31.0,31.0,,Phenotype only recorded in germline stem cells,,,Yes
FBgn0035248,CG13919,True,True,ENSG00000135211,TMEM60,False,True,ENSMUSG00000045435,Tmem60,True,False,,,,,,,,,,,,,,,
FBgn0034535,CG11110,True,True,ENSG00000184903,IMMP2L,True,True,ENSMUSG00000056899,Immp2l,True,False,v106768,P{KK108425}VIE-260B,24.0,0.0,17.0,0.0,27.0,10.0,18.0,1.0,"Few sperm, but motile. OAT-like phenotype, testis is disorganized from the apical domain.",No,Mitochondrial inner membrane protease subunit 2,,No
FBgn0036909,Ccdc58,True,True,ENSG00000160124,CCDC58,False,True,ENSMUSG00000075229,Ccdc58,True,False,,,,,,,,,,,,,,,
FBgn0243513,cnir,True,True,ENSG00000143771,CNIH4,False,True,ENSMUSG00000062169,Cnih4,False,True,v104009,P{KK107791}VIE-260B,16.0,0.0,20.0,0.0,31.0,0.0,25.0,0.0,"No sperm. Severely impaired post-meiotic development, no individualization and also apparent problems in forming elongating bundles.",No,Inferred: vesicle-mediated transport,No,No
FBgn0034893,mRpL43,True,True,ENSG00000055950,MRPL43,True,False,ENSMUSG00000025208,Mrpl43,True,False,v104466,P{KK109027}VIE-260B,28.0,12.0,21.0,9.0,25.0,5.0,25.0,8.0,Very few sperm. Individualization defect.,No,39S ribosomal protein L43/54S ribosomal protein L51,,No
FBgn0030311,CG11699,True,True,ENSG00000215712,TMEM242,False,True,ENSMUSG00000004945,Tmem242,True,True,v101491,P{KK108854}VIE-260B,30.0,2.0,27.0,1.0,30.0,7.0,25.0,0.0,"Few individualized sperm, no or weakly motile (OAT)",No,Transmembrane protein,No,No
FBgn0053859,His2A:CG33859,True,True,ENSG00000164508,HIST1H2AA,True,False,ENSMUSG00000049932,H2afx,True,False,,,,,,,,,,,,,,,
FBgn0053856,His2A:CG33856,True,True,ENSG00000164508,HIST1H2AA,True,False,ENSMUSG00000049932,H2afx,True,False,,,,,,,,,,,,,,,
FBgn0053859,His2A:CG33859,True,True,ENSG00000164508,HIST1H2AA,True,False,ENSMUSG00000049932,H2afx,True,False,,,,,,,,,,,,,,,
FBgn0036210,CG14130,True,True,ENSG00000125652,ALKBH7,True,False,ENSMUSG00000002661,Alkbh7,True,False,44640,y[1] v[1]; P{TRiP.GLC01613}attP2,29.0,21.0,91.0,71.0,72.0,60.0,158.0,138.0,,,,,No
FBgn0011586,e(r),True,True,ENSG00000100632,ERH,False,True,ENSMUSG00000037910,1700018B24Rik,True,False,,,,,,,,,,,,,,,
FBgn0040291,Roc1b,True,True,ENSG00000100387,RBX1,False,True,ENSMUSG00000022400,Rbx1,False,True,,,,,,,,,,,,,,,
FBgn0025638,Roc1a,True,True,ENSG00000100387,RBX1,False,True,ENSMUSG00000022400,Rbx1,False,True,,,,,,,,,,,,,,,
FBgn0037018,CG4042,True,True,ENSG00000105341,DMAC2,False,True,ENSMUSG00000057229,Dmac2,True,False,,,,,,,,,,,,,,,
FBgn0030183,CG15309,True,True,ENSG00000100027,YPEL1,True,False,ENSMUSG00000022773,Ypel1,True,False,29530,y[1] v[1]; P{TRiP.HM05209}attP2,23.0,12.0,37.0,31.0,37.0,35.0,76.0,71.0,,,,,No
FBgn0037009,CG5104,True,True,ENSG00000198818,SFT2D1,True,False,"ENSMUSG00000069899,ENSMUSG00000073468","Gm12166,Sft2d1","True,False","False,True",v109822,P{KK109354}VIE-260B,20.0,20.0,25.0,22.0,28.0,24.0,24.0,23.0,,,,,No
FBgn0053002,mRpL27,True,True,ENSG00000108826,MRPL27,False,True,ENSMUSG00000024414,Mrpl27,False,True,,,,,,,,,,,,,,,
FBgn0039744,CG15526,True,True,ENSG00000163684,RPP14,False,True,ENSMUSG00000023156,Rpp14,False,True,,,,,,,,,,,,,,,
FBgn0085346,CG34317,True,True,ENSG00000163684,RPP14,False,True,ENSMUSG00000023156,Rpp14,False,True,,,,,,,,,,,,,,,
FBgn0035675,CG6610,True,True,ENSG00000106355,LSM5,False,True,ENSMUSG00000091625,Lsm5,False,True,,,,,,,,,,,,,,,
FBgn0264922,smt3,True,True,ENSG00000188612,SUMO2,True,False,ENSMUSG00000020738,Sumo2,False,True,,,,,,,,,,,,,,,
FBgn0040650,CG15456,True,True,ENSG00000141741,MIEN1,True,False,ENSMUSG00000002580,Mien1,True,False,v102770,P{KK112383}VIE-260B,20.0,20.0,30.0,27.0,30.0,25.0,20.0,20.0,,,,,No
FBgn0036118,Blos2,True,True,ENSG00000196072,BLOC1S2,False,True,ENSMUSG00000057506,Bloc1s2,True,True,,,,,,,,,,,,,,,
FBgn0250903,lmgA,True,True,ENSG00000141552,ANAPC11,True,False,ENSMUSG00000025135,Anapc11,True,False,,,,,,,,,,,,,,,
FBgn0085470,lmgB,True,True,ENSG00000141552,ANAPC11,True,False,ENSMUSG00000025135,Anapc11,True,False,,,,,,,,,,,,,,,
FBgn0025558,CG4101,True,True,ENSG00000101363,MANBAL,False,True,ENSMUSG00000063019,Manbal,False,True,,,,,,,,,,,,,,,
FBgn0030743,CG9921,True,True,ENSG00000175202,HIGD2B,True,False,ENSMUSG00000025868,Higd2a,True,False,,,,,,,,,,,,,,,
FBgn0010314,Cks30A,True,True,ENSG00000123975,CKS2,True,True,ENSMUSG00000062248,Cks2,True,True,35156,y[1] sc[*] v[1]; P{TRiP.GL00024}attP2,26.0,25.0,19.0,19.0,22.0,22.0,20.0,19.0,Phenotype only recorded in female meiosis,,,,Yes
FBgn0037613,Cks85A,True,True,ENSG00000123975,CKS2,True,True,ENSMUSG00000062248,Cks2,True,True,62467,y[1] v[1]; P{TRiP.HMJ23949}attP40/CyO,19.0,13.0,20.0,18.0,32.0,30.0,30.0,28.0,,,,,No
FBgn0033341,MrgBP,True,True,ENSG00000101189,MRGBP,True,False,ENSMUSG00000027569,Mrgbp,True,True,v41402,w[1118]; P{GD6572}v41402,19.0,6.0,25.0,12.0,17.0,0.0,25.0,3.0,OAT. Individualization defect. ?Abnormal Nebenkern? ?Cytokinesis defect (based on similarity with Det)?,No,Chromatin modification-related protein Eaf7/MRGBP,,Yes
FBgn0261792,snRNP-U1-C,True,True,ENSG00000124562,SNRPC,True,False,ENSMUSG00000024217,Snrpc,True,False,,,,,,,,,,,,,,,
FBgn0261353,Ccdc56,True,True,ENSG00000183978,COA3,False,True,ENSMUSG00000017188,Coa3,True,False,,,,,,,,,,,,,,,
FBgn0066303,CG33932,True,True,ENSG00000187713,TMEM203,True,True,ENSMUSG00000078201,Tmem203,True,False,,,,,,,,,,,,,,,
FBgn0015031,cype,True,True,ENSG00000164919,COX6C,True,False,ENSMUSG00000014313,Cox6c,True,False,v13403,w[1118]; P{GD908}v13403,21.0,18.0,25.0,25.0,23.0,23.0,30.0,28.0,,,,,Yes
FBgn0034248,CG14483,True,True,ENSG00000229833,PET100,False,True,ENSMUSG00000087687,Pet100,True,False,,,,,,,,,,,,,,,
FBgn0040634,CG4186,True,True,ENSG00000170791,CHCHD7,False,True,ENSMUSG00000042198,Chchd7,True,False,,,,,,,,,,,,,,,
FBgn0038363,Acyp2,True,True,ENSG00000119640,ACYP1,True,False,ENSMUSG00000008822,Acyp1,True,False,57525,y[1] sc[*] v[1]; P{TRiP.HMC04840}attP40,21.0,17.0,15.0,15.0,30.0,29.0,20.0,17.0,,,,,No
FBgn0085190,CG34161,True,True,ENSG00000119640,ACYP1,True,False,ENSMUSG00000008822,Acyp1,True,False,,,,,,,,,,,,,,,
FBgn0031066,COX6B,True,True,ENSG00000160471,COX6B2,True,True,ENSMUSG00000051811,Cox6b2,True,False,,,,,,,,,,,,,,,
FBgn0037913,fabp,True,True,ENSG00000164687,FABP5,False,True,ENSMUSG00000027533,Fabp5,False,True,,,,,,,,,,,,,,,
FBgn0033624,CG12384,True,True,ENSG00000112977,DAP,True,True,ENSMUSG00000039168,Dap,True,False,v36388,w[1118]; P{GD14535}v36388,31.0,31.0,25.0,25.0,20.0,20.0,29.0,28.0,,,,,Yes
FBgn0259721,CG42375,True,True,ENSG00000103121,CMC2,True,False,ENSMUSG00000014633,Cmc2,True,False,,,,,,,,,,,,,,,
FBgn0264291,Det,True,True,ENSG00000089685,BIRC5,True,True,ENSMUSG00000017716,Birc5,True,False,v43112,w[1118]; P{GD4679}v43112,24.0,0.0,25.0,0.0,29.0,0.0,27.0,1.0,OAT. Individualization defect. ?Abnormal Nebenkern? Expected cytokinesis defect,Yes. Failure of cytokinesis during both meiotic divisions,Member of the Chromosomal Passenger Complex ,,Yes
FBgn0034579,mRpL54,True,True,ENSG00000183617,MRPL54,True,False,ENSMUSG00000034932,Mrpl54,True,False,v35447,w[1118]; P{GD12550}v35447,28.0,1.0,26.0,0.0,25.0,0.0,19.0,0.0,"Few sperm, all presumably immotile/dead. Cell death in the pre-meiotic domain (identifed by empty spaces and cellular debris in the proximal testis).",No,mitochondrial ribosomal protein L54,,Yes
FBgn0263599,l(3)72Ab,True,True,ENSG00000144028,SNRNP200,False,True,ENSMUSG00000003660,Snrnp200,False,True,,,,,,,,,,,,,,,
FBgn0034989,CG3356,True,True,ENSG00000009335,UBE3C,False,True,ENSMUSG00000039000,Ube3c,True,False,,,,,,,,,,,,,,,
FBgn0263120,Acsl,True,True,ENSG00000068366,ACSL4,False,True,ENSMUSG00000032883,Acsl3,False,True,,,,,,,,,,,,,,,
FBgn0036771,CG14353,True,True,ENSG00000243667,WDR92,False,True,ENSMUSG00000078970,Wdr92,True,True,,,,,,,,,,,,,,,
FBgn0038723,CG6195,True,True,ENSG00000108591,DRG2,False,True,ENSMUSG00000020537,Drg2,True,False,,,,,,,,,,,,,,,
