id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BG2X,"9606.ENSP00000356355,9606.ENSP00000362702","10090.ENSMUSP00000027642,10090.ENSMUSP00000049723",,protein serine/threonine kinase activity
3BG2Y,9606.ENSP00000454903,,,Domain of unknown function with conserved HDNR motif
3BG2Z,,10090.ENSMUSP00000047880,7227.FBpp0085327,tubulin-specific chaperone E
3BG31,9606.ENSP00000417901,10090.ENSMUSP00000106018,7227.FBpp0070063,molybdopterin molybdotransferase activity
3BG32,9606.ENSP00000328187,10090.ENSMUSP00000035506,,DNA binding
3BG33,9606.ENSP00000373474,10090.ENSMUSP00000029759,7227.FBpp0079219,Belongs to the MT-A70-like family
3BG34,9606.ENSP00000251343,10090.ENSMUSP00000022831,,KH and NYN domain containing
3BG35,9606.ENSP00000055682,10090.ENSMUSP00000085187,,kiaa2022
3BG36,,10090.ENSMUSP00000140842,,FAM181
3BG37,9606.ENSP00000289672,,,detection of nodal flow
3BG38,9606.ENSP00000318604,10090.ENSMUSP00000125387,7227.FBpp0112554,Element of the TORC1 signaling pathway that acts as a mediator of diverse signals and that represses RNA polymerase III transcription. Inhibits the de novo assembly of TFIIIB onto DNA
3BG39,9606.ENSP00000319622,,,aryl sulfotransferase activity
3BG3A,"9606.ENSP00000268679,9606.ENSP00000402257",10090.ENSMUSP00000006761,,transcription corepressor activity
3BG3C,9606.ENSP00000351052,10090.ENSMUSP00000100057,,Zinc finger C3HC-type containing 1
3BG3D,9606.ENSP00000478982,10090.ENSMUSP00000050992,,ribonuclease P activity
3BG3E,9606.ENSP00000465776,10090.ENSMUSP00000096177,7227.FBpp0085801,response to virus
3BG3F,9606.ENSP00000373354,,,histone methyltransferase activity (H3-K36 specific)
3BG3G,9606.ENSP00000339958,10090.ENSMUSP00000022469,7227.FBpp0301825,norepinephrine secretion
3BG3I,9606.ENSP00000366030,10090.ENSMUSP00000025632,7227.FBpp0070305,carnosine N-methyltransferase activity
3BG3J,9606.ENSP00000443824,10090.ENSMUSP00000105493,,Wnt receptor catabolic process
3BG3K,9606.ENSP00000289388,10090.ENSMUSP00000095303,7227.FBpp0303714,Ciliogenesis associated TTC17 interacting protein
3BG3N,9606.ENSP00000295304,10090.ENSMUSP00000098942,7227.FBpp0073508,glutathione specific gamma-glutamylcyclotransferase activity
3BG3P,9606.ENSP00000267935,10090.ENSMUSP00000069078,7227.FBpp0290236,nucleic acid-templated transcription
3BG3Q,9606.ENSP00000378400,,7227.FBpp0090951,LIM domain and
3BG3R,9606.ENSP00000356243,10090.ENSMUSP00000027687,,protein K27-linked ubiquitination
3BG3S,,10090.ENSMUSP00000046172,,Specifically androgen-regulated gene protein
3BG3V,9606.ENSP00000327468,10090.ENSMUSP00000035232,,cell division
3BG3W,"9606.ENSP00000324560,9606.ENSP00000378914","10090.ENSMUSP00000004920,10090.ENSMUSP00000031490",7227.FBpp0289788,autophagy of host cells involved in interaction with symbiont
3BG3X,9606.ENSP00000377357,10090.ENSMUSP00000026154,7227.FBpp0084478,protein-cysteine S-acyltransferase activity
3BG3Y,,10090.ENSMUSP00000101919,,nucleic acid-templated transcription
3BG3Z,9606.ENSP00000426120,10090.ENSMUSP00000068453,,identical protein binding
3BG40,9606.ENSP00000435506,10090.ENSMUSP00000036110,,DNA-directed DNA polymerase activity
3BG41,9606.ENSP00000170564,10090.ENSMUSP00000078632,7227.FBpp0075534,G patch domain-containing protein
3BG42,9606.ENSP00000376943,10090.ENSMUSP00000105970,,positive regulation by symbiont of host apoptotic process
3BG44,9606.ENSP00000171111,10090.ENSMUSP00000131029,7227.FBpp0082864,proteasomal ubiquitin-independent protein catabolic process
3BG45,9606.ENSP00000366694,10090.ENSMUSP00000139261,,protein homooligomerization
3BG46,9606.ENSP00000287652,10090.ENSMUSP00000086412,,"hydrolase activity, acting on ester bonds"
3BG47,9606.ENSP00000246548,10090.ENSMUSP00000099807,7227.FBpp0076457,SUMO activating enzyme activity
3BG49,9606.ENSP00000266503,10090.ENSMUSP00000107266,,positive regulation of circadian rhythm
3BG4A,9606.ENSP00000377668,10090.ENSMUSP00000056195,7227.FBpp0074426,sulfite oxidase
3BG4C,9606.ENSP00000237596,"10090.ENSMUSP00000045675,10090.ENSMUSP00000084041",7227.FBpp0079947,Polycystic kidney disease
3BG4D,"9606.ENSP00000280605,9606.ENSP00000391481","10090.ENSMUSP00000002025,10090.ENSMUSP00000022529","7227.FBpp0074898,7227.FBpp0081370",Transketolase
3BG4F,9606.ENSP00000349612,10090.ENSMUSP00000111054,,Ankyrin repeats (many copies)
3BG4H,9606.ENSP00000378248,,,PDZ domain binding
3BG4I,9606.ENSP00000465757,10090.ENSMUSP00000041033,,Coiled-coil domain-containing protein 106
3BG4K,,10090.ENSMUSP00000113785,,nucleotide-binding oligomerization domain containing 2 signaling pathway
3BG4N,,,7227.FBpp0292667,Collagen type XIII alpha 1
3BG4Q,9606.ENSP00000359049,10090.ENSMUSP00000054829,7227.FBpp0087092,O-methyltransferase activity
3BG4S,9606.ENSP00000427108,10090.ENSMUSP00000043713,,p53 binding
3BG4T,9606.ENSP00000367880,10090.ENSMUSP00000095713,7227.FBpp0085870,mannose-ethanolamine phosphotransferase activity
3BG4U,"9606.ENSP00000295087,9606.ENSP00000366487","10090.ENSMUSP00000041756,10090.ENSMUSP00000069725",7227.FBpp0076438,Belongs to the small GTPase superfamily. Arf family
3BG4V,,10090.ENSMUSP00000049694,,Chromosome 21 open reading frame 140
3BG4W,9606.ENSP00000476948,10090.ENSMUSP00000070209,7227.FBpp0111291,dephosphorylation of RNA polymerase II C-terminal domain
3BG4Y,9606.ENSP00000358251,10090.ENSMUSP00000048903,,Retinoic acid induced 16-like protein
3BG50,9606.ENSP00000308717,10090.ENSMUSP00000116090,7227.FBpp0077550,mitochondrial translation
3BG51,"9606.ENSP00000360124,9606.ENSP00000379678",,7227.FBpp0075247,phosphoglucomutase activity
3BG52,"9606.ENSP00000381823,9606.ENSP00000428564","10090.ENSMUSP00000001079,10090.ENSMUSP00000104725",7227.FBpp0087536,cargo loading into COPII-coated vesicle
3BG53,9606.ENSP00000384597,10090.ENSMUSP00000024970,,TFIIA-alpha and beta-like factor
3BG54,9606.ENSP00000379168,10090.ENSMUSP00000141046,,regulation of cytokine biosynthetic process
3BG56,9606.ENSP00000303490,10090.ENSMUSP00000026519,,Domain of unknown function (DUF4524)
3BG57,,,7227.FBpp0079944,DHHC palmitoyltransferase
3BG59,"9606.ENSP00000244519,9606.ENSP00000289361,9606.ENSP00000312158,9606.ENSP00000348751,9606.ENSP00000349143",,,negative regulation of activated T cell proliferation
3BG5A,9606.ENSP00000256637,10090.ENSMUSP00000099692,,Sortilin
3BG5B,9606.ENSP00000379619,,,WD repeat-containing protein 72
3BG5C,9606.ENSP00000378426,,7227.FBpp0099770,vitamin-K-epoxide reductase (warfarin-sensitive) activity
3BG5E,9606.ENSP00000469759,,,regulation of fibroblast growth factor receptor signaling pathway
3BG5F,"9606.ENSP00000222329,9606.ENSP00000357175","10090.ENSMUSP00000041912,10090.ENSMUSP00000112915",,ETS domain-containing transcription factor
3BG5G,9606.ENSP00000297151,10090.ENSMUSP00000020681,7227.FBpp0084787,SLU7 splicing factor homolog (S. cerevisiae)
3BG5H,9606.ENSP00000341344,10090.ENSMUSP00000035992,7227.FBpp0071298,ADP-ribosylation factor binding
3BG5M,,10090.ENSMUSP00000045676,,GEM interacting protein
3BG5N,9606.ENSP00000358513,10090.ENSMUSP00000055797,,cannabinoid receptor activity
3BG5P,9606.ENSP00000365019,10090.ENSMUSP00000093473,,spindlin 1
3BG5Q,9606.ENSP00000326579,10090.ENSMUSP00000033717,7227.FBpp0083583,holocytochrome-c synthase activity
3BG5S,9606.ENSP00000376753,"10090.ENSMUSP00000019577,10090.ENSMUSP00000037328",7227.FBpp0087887,GIPC PDZ domain containing family member
3BG5T,9606.ENSP00000358016,,,Sex comb on midleg-like
3BG5U,9606.ENSP00000404151,,,CEP170 C-terminus
3BG5V,9606.ENSP00000378286,10090.ENSMUSP00000127746,,nucleic acid-templated transcription
3BG5W,9606.ENSP00000359600,10090.ENSMUSP00000096140,,Outer dense fiber
3BG5Y,,10090.ENSMUSP00000052871,,cofactor binding
3BG5Z,,,7227.FBpp0079090,transporter activity. It is involved in the biological process described with transport
3BG60,9606.ENSP00000212015,10090.ENSMUSP00000101082,7227.FBpp0080015,regulation of cellular response to testosterone stimulus
3BG61,9606.ENSP00000262293,10090.ENSMUSP00000060803,,proline-rich protein 11
3BG64,9606.ENSP00000306561,10090.ENSMUSP00000032406,7227.FBpp0071168,"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity"
3BG65,9606.ENSP00000424765,10090.ENSMUSP00000035121,,Angiomotin-like protein 2
3BG66,9606.ENSP00000281828,10090.ENSMUSP00000129828,7227.FBpp0084021,phenylalanyl-tRNA aminoacylation
3BG67,,,"7227.FBpp0085229,7227.FBpp0085814,7227.FBpp0085816,7227.FBpp0085818,7227.FBpp0087925",It is involved in the biological process described with transmembrane transport
3BG69,,10090.ENSMUSP00000040478,,ubiquitin-like protein ligase activity
3BG6A,,10090.ENSMUSP00000049156,,regulation of microtubule polymerization or depolymerization
3BG6B,,10090.ENSMUSP00000100542,,Ankyrin repeats (3 copies)
3BG6D,"9606.ENSP00000319673,9606.ENSP00000358233",10090.ENSMUSP00000029738,7227.FBpp0086535,voltage-gated anion channel activity
3BG6E,9606.ENSP00000480914,10090.ENSMUSP00000056320,,Fibronectin type III domain containing 11
3BG6F,9606.ENSP00000355958,10090.ENSMUSP00000027933,7227.FBpp0071994,denticleless E3 ubiquitin protein ligase homolog (Drosophila)
3BG6G,"9606.ENSP00000203630,9606.ENSP00000376568","10090.ENSMUSP00000032214,10090.ENSMUSP00000058596",7227.FBpp0089346,myeloid progenitor cell differentiation
3BG6H,"9606.ENSP00000318615,9606.ENSP00000327994",,,plasma membrane repair
3BG6I,,10090.ENSMUSP00000030216,,"Family with sequence similarity 154, member B"
3BG6J,9606.ENSP00000398688,,,von Willebrand factor type A domain
3BG6K,9606.ENSP00000310117,"10090.ENSMUSP00000064129,10090.ENSMUSP00000072920",7227.FBpp0079707,protein phosphatase inhibitor activity
3BG6M,"9606.ENSP00000302564,9606.ENSP00000381185",10090.ENSMUSP00000007803,,negative regulation of cellular pH reduction
3BG6N,9606.ENSP00000288985,10090.ENSMUSP00000093392,,helicase activity
3BG6Q,"9606.ENSP00000263212,9606.ENSP00000312411","10090.ENSMUSP00000027373,10090.ENSMUSP00000061278",7227.FBpp0080672,peptidyl-threonine dephosphorylation
3BG6T,9606.ENSP00000305494,,7227.FBpp0072937,Spermatogenesis-associated protein 5-like protein 1
3BG6U,9606.ENSP00000419591,10090.ENSMUSP00000030677,,MAP kinase kinase kinase activity
3BG6V,"9606.ENSP00000381958,9606.ENSP00000389715","10090.ENSMUSP00000018478,10090.ENSMUSP00000137670",7227.FBpp0078413,kinase suppressor of Ras
3BG6W,,10090.ENSMUSP00000022725,,acetoacetic acid metabolic process
3BG6X,9606.ENSP00000314193,10090.ENSMUSP00000027139,7227.FBpp0113107,positive regulation of rRNA processing
3BG6Z,9606.ENSP00000378881,,,krueppel associated box
3BG70,9606.ENSP00000046794,,,lymphocyte cytosolic protein
3BG71,9606.ENSP00000380746,10090.ENSMUSP00000048562,7227.FBpp0075864,cellular protein metabolic process
3BG72,9606.ENSP00000280020,10090.ENSMUSP00000095248,,Uncharacterised protein KIAA1328
3BG73,,,7227.FBpp0288764,Aldo/keto reductase family
3BG74,,,7227.FBpp0298273,GTPase activity
3BG75,9606.ENSP00000279387,10090.ENSMUSP00000032936,"7227.FBpp0077016,7227.FBpp0291347",phosphoprotein phosphatase activity
3BG77,9606.ENSP00000356954,10090.ENSMUSP00000020171,,positive regulation of G0 to G1 transition
3BG78,9606.ENSP00000368927,"10090.ENSMUSP00000077223,10090.ENSMUSP00000084387",7227.FBpp0082994,translation initiation factor activity
3BG79,9606.ENSP00000367038,10090.ENSMUSP00000016072,,translation
3BG7A,9606.ENSP00000278243,10090.ENSMUSP00000033292,7227.FBpp0077703,GPI anchor biosynthetic process
3BG7B,9606.ENSP00000254579,10090.ENSMUSP00000121261,,dynein light chain binding
3BG7C,9606.ENSP00000313877,10090.ENSMUSP00000042134,7227.FBpp0080547,Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome
3BG7D,9606.ENSP00000288710,10090.ENSMUSP00000098992,7227.FBpp0071104,cilium-dependent cell motility
3BG7F,9606.ENSP00000290607,,,microtubule motor activity
3BG7G,"9606.ENSP00000367835,9606.ENSP00000473200",10090.ENSMUSP00000041428,7227.FBpp0083131,factor 18
3BG7H,9606.ENSP00000481006,10090.ENSMUSP00000033800,,central nervous system myelination
3BG7I,9606.ENSP00000348108,10090.ENSMUSP00000022954,"7227.FBpp0071633,7227.FBpp0071739,7227.FBpp0071764,7227.FBpp0071772,7227.FBpp0298043","KH domain-containing, RNA-binding, signal transduction-associated protein"
3BG7J,9606.ENSP00000413496,10090.ENSMUSP00000097601,,regulation of voltage-gated sodium channel activity
3BG7K,,10090.ENSMUSP00000129055,,arrestin family protein binding
3BG7M,,,7227.FBpp0291398,extracellular matrix
3BG7N,,10090.ENSMUSP00000059562,,CEP170 C-terminus
3BG7P,,,"7227.FBpp0075570,7227.FBpp0075624",larval salivary gland morphogenesis
3BG7Q,9606.ENSP00000281772,10090.ENSMUSP00000063843,,PEHE
3BG7R,9606.ENSP00000281043,,,DNA-binding transcription factor activity
3BG7S,,10090.ENSMUSP00000000574,,Receptor for adenosine. The activity of this receptor is mediated by G proteins which
3BG7T,9606.ENSP00000363553,10090.ENSMUSP00000052581,,response to 1-oleoyl-sn-glycerol 3-phosphate
3BG7U,9606.ENSP00000274217,,,Family with sequence similarity 105 member A
3BG7V,9606.ENSP00000330075,,,L-ascorbic acid binding
3BG7W,9606.ENSP00000403932,10090.ENSMUSP00000021029,,calcium ion binding
3BG7X,9606.ENSP00000371420,,,Glycoprotein (transmembrane) nmb
3BG7Y,9606.ENSP00000368920,10090.ENSMUSP00000055295,,NHL repeat
3BG80,9606.ENSP00000237853,10090.ENSMUSP00000001583,,snRNA transcription by RNA polymerase II
3BG82,,,7227.FBpp0084677,ABC-2 type transporter
3BG83,9606.ENSP00000314080,,,intrinsic apoptotic signaling pathway in response to DNA damage
3BG84,9606.ENSP00000338348,10090.ENSMUSP00000133515,7227.FBpp0074058,protein N-linked glycosylation via asparagine
3BG85,,10090.ENSMUSP00000129230,,neural crest cell migration
3BG87,"9606.ENSP00000285735,9606.ENSP00000400175","10090.ENSMUSP00000002303,10090.ENSMUSP00000007959,10090.ENSMUSP00000045487",7227.FBpp0086354,Belongs to the small GTPase superfamily. Rho family
3BG88,"9606.ENSP00000379894,9606.ENSP00000418648","10090.ENSMUSP00000036188,10090.ENSMUSP00000061843",7227.FBpp0084784,ubinuclein
3BG89,9606.ENSP00000366070,,7227.FBpp0304571,Rab interacting lysosomal protein-like 1
3BG8A,9606.ENSP00000480157,10090.ENSMUSP00000099673,,1-phosphatidylinositol-3-kinase regulator activity
3BG8B,9606.ENSP00000434847,10090.ENSMUSP00000091713,,ciliary body morphogenesis
3BG8C,9606.ENSP00000445829,10090.ENSMUSP00000102244,7227.FBpp0087144,zinc ion transmembrane transporter activity
3BG8D,9606.ENSP00000336931,10090.ENSMUSP00000040377,,deadenylation-independent decapping of nuclear-transcribed mRNA
3BG8E,,,7227.FBpp0300897,GTPase activator activity
3BG8G,9606.ENSP00000382895,,,retinitis pigmentosa GTPase
3BG8H,,,7227.FBpp0076790,"pro-neuregulin-2, membrane-bound"
3BG8I,9606.ENSP00000360305,10090.ENSMUSP00000064545,,transcription coactivator activity
3BG8J,9606.ENSP00000373715,10090.ENSMUSP00000025350,7227.FBpp0293514,Decapping mRNA 2
3BG8K,,,7227.FBpp0077623,Major Facilitator Superfamily
3BG8M,,,"7227.FBpp0087579,7227.FBpp0087858",stabilization of membrane potential
3BG8N,9606.ENSP00000289528,10090.ENSMUSP00000027394,7227.FBpp0111932,"SRP-dependent cotranslational protein targeting to membrane, translocation"
3BG8Q,,10090.ENSMUSP00000109445,,phosphatase binding
3BG8R,,,7227.FBpp0297227,
3BG8T,9606.ENSP00000358283,10090.ENSMUSP00000100059,7227.FBpp0293859,ligase 1
3BG8V,"9606.ENSP00000322804,9606.ENSP00000341171","10090.ENSMUSP00000050211,10090.ENSMUSP00000079239",7227.FBpp0291734,plasma membrane organization
3BG8W,"9606.ENSP00000276461,9606.ENSP00000410964","10090.ENSMUSP00000033873,10090.ENSMUSP00000129684",,ER lipid raft associated
3BG8X,,,"7227.FBpp0074721,7227.FBpp0291538",chitin deacetylase activity
3BG93,9606.ENSP00000217958,,,26S proteasome non-ATPase regulatory subunit
3BG94,9606.ENSP00000264108,10090.ENSMUSP00000107750,7227.FBpp0078318,chromatin silencing at telomere
3BG95,9606.ENSP00000331258,10090.ENSMUSP00000053802,,carbohydrate phosphorylation
3BG96,9606.ENSP00000455265,10090.ENSMUSP00000090789,,factor RNA polymerase I
3BG97,9606.ENSP00000380150,,,interleukin-2 secretion
3BG98,"9606.ENSP00000260983,9606.ENSP00000379228","10090.ENSMUSP00000106145,10090.ENSMUSP00000113283",,ubiquitin-protein transferase activity
3BG99,9606.ENSP00000248706,,,GTPase activity
3BG9A,,10090.ENSMUSP00000111393,7227.FBpp0087563,cyclic-di-GMP binding
3BG9B,9606.ENSP00000347416,10090.ENSMUSP00000020420,7227.FBpp0073673,"protein complex 3, delta 1 subunit"
3BG9C,9606.ENSP00000311005,10090.ENSMUSP00000078087,,negative regulation of ERK5 cascade
3BG9D,9606.ENSP00000367069,10090.ENSMUSP00000125257,,spongiotrophoblast layer development
3BG9E,9606.ENSP00000387075,,,positive regulation of protein oxidation
3BG9F,9606.ENSP00000407323,10090.ENSMUSP00000030501,7227.FBpp0085119,rRNA-processing protein EBP2
3BG9G,9606.ENSP00000373206,10090.ENSMUSP00000061610,7227.FBpp0077447,EGF domain-specific O-linked N-acetylglucosamine
3BG9H,,10090.ENSMUSP00000045443,,"complement activation, classical pathway"
3BG9I,9606.ENSP00000257749,10090.ENSMUSP00000103815,,"distal enhancer DNA-binding transcription repressor activity, RNA polymerase II-specific"
3BG9J,9606.ENSP00000222573,,,extracellular matrix protein binding
3BG9K,,10090.ENSMUSP00000080640,,"Solute carrier family 39 (zinc transporter), member 8"
3BG9N,9606.ENSP00000374292,10090.ENSMUSP00000050996,,
3BG9P,9606.ENSP00000353508,10090.ENSMUSP00000076577,,negative regulation of microtubule motor activity
3BG9R,9606.ENSP00000382323,,,arabinose metabolic process
3BG9S,9606.ENSP00000266269,,,Putative zinc-finger between two C2H2 zinc-fingers on Patz
3BG9T,9606.ENSP00000265276,10090.ENSMUSP00000057635,7227.FBpp0084618,glycerol-3-phosphate O-acyltransferase activity
3BG9U,9606.ENSP00000337446,10090.ENSMUSP00000018311,7227.FBpp0088807,StAR-related lipid transfer
3BG9V,9606.ENSP00000334974,,,UPF0524 of C3orf70
3BG9W,9606.ENSP00000378887,10090.ENSMUSP00000044924,7227.FBpp0084910,oxidation-reduction process
3BG9Y,9606.ENSP00000374529,10090.ENSMUSP00000098616,7227.FBpp0085295,positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues
3BGA0,9606.ENSP00000398722,10090.ENSMUSP00000130360,7227.FBpp0079207,chitinase activity
3BGA2,"9606.ENSP00000262394,9606.ENSP00000409131","10090.ENSMUSP00000017821,10090.ENSMUSP00000031309",,protein modification by small protein conjugation
3BGA4,9606.ENSP00000444596,10090.ENSMUSP00000124710,7227.FBpp0073787,regulation of axon guidance
3BGA5,,10090.ENSMUSP00000023835,7227.FBpp0073848,bile acid:sodium symporter activity
3BGA7,9606.ENSP00000347188,,,BTB POZ domain-containing protein
3BGA8,9606.ENSP00000356481,10090.ENSMUSP00000115822,,positive regulation of translation
3BGAA,9606.ENSP00000297440,10090.ENSMUSP00000026975,7227.FBpp0082402,HEAT repeat-containing protein 2
3BGAC,9606.ENSP00000304903,10090.ENSMUSP00000132963,7227.FBpp0079616,negative regulation of phosphatase activity
3BGAD,,10090.ENSMUSP00000118182,7227.FBpp0290511,5'-flap endonuclease activity
3BGAE,9606.ENSP00000242208,,,progesterone secretion
3BGAF,9606.ENSP00000310015,10090.ENSMUSP00000034427,7227.FBpp0080150,tRNA-specific adenosine deaminase activity
3BGAG,,,7227.FBpp0083882,NAD dependent epimerase/dehydratase family
3BGAH,9606.ENSP00000383059,10090.ENSMUSP00000039493,7227.FBpp0079491,Arginine and glutamate-rich 1
3BGAI,9606.ENSP00000296525,10090.ENSMUSP00000033918,,Ankyrin repeat and SOCS box
3BGAJ,9606.ENSP00000356107,,,multi-organism toxin transport
3BGAK,9606.ENSP00000352271,10090.ENSMUSP00000030773,,meiotic DNA recombinase assembly
3BGAN,9606.ENSP00000261226,10090.ENSMUSP00000063264,,Predicted transmembrane and coiled-coil 2 protein
3BGAP,,,7227.FBpp0289353,positive regulation of amacrine cell differentiation
3BGAQ,9606.ENSP00000347847,,,Putative DNA-binding (bihelical) motif predicted to be involved in chromosomal organisation
