id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BFAM,9606.ENSP00000390436,,,sagittal suture morphogenesis
3BFB1,9606.ENSP00000355141,,,skeletal muscle fiber development
3BFBC,9606.ENSP00000290291,,,regulation of growth
3BFBZ,9606.ENSP00000283141,,,male genitalia morphogenesis
3BFC0,9606.ENSP00000315351,,,D-2-hydroxyglutarate dehydrogenase
3BFC1,9606.ENSP00000166139,,,activin binding
3BFCG,9606.ENSP00000406861,,,maintenance of gastrointestinal epithelium
3BFCH,,,7227.FBpp0304685,Belongs to the SelWTH family. Selenoprotein T subfamily
3BFCI,9606.ENSP00000314396,,,protein-arginine omega-N symmetric methyltransferase activity
3BFCK,9606.ENSP00000291592,,,negative regulation of STAT cascade
3BFCM,9606.ENSP00000248846,,,microtubule nucleation by interphase microtubule organizing center
3BFCQ,9606.ENSP00000286070,,,RNA binding motif protein 45
3BFCU,9606.ENSP00000365938,,,UDP-glucose glycoprotein glucosyltransferase
3BFCV,9606.ENSP00000304670,,,protein modification by small protein conjugation
3BFCW,,,7227.FBpp0080879,methyl-CpG binding
3BFD1,9606.ENSP00000325674,,,Exocyst complex component 3-like
3BFD2,9606.ENSP00000265239,,,IQ domain-containing protein G
3BFD4,,,7227.FBpp0304887,RIG-I signaling pathway
3BFD8,9606.ENSP00000331831,,,growth arrest-specific
3BFDC,9606.ENSP00000156109,,,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
3BFDD,9606.ENSP00000295213,,,mitophagy by induced vacuole formation
3BFDE,9606.ENSP00000218104,,,very long-chain fatty acid catabolic process
3BFDG,9606.ENSP00000229771,,,protein localization to photoreceptor outer segment
3BFDP,9606.ENSP00000348278,,7227.FBpp0083057,cellular hypotonic response
3BFDR,9606.ENSP00000285419,,,Transmembrane protein 55A
3BFE0,9606.ENSP00000289921,,,Retinoic acid induced 16-like protein
3BFE7,,,7227.FBpp0086116,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase
3BFE8,9606.ENSP00000257555,,,regulation of pronephros size
3BFE9,9606.ENSP00000480538,,7227.FBpp0071450,outer dynein arm assembly
3BFEB,,,7227.FBpp0081861,5'-deoxyribose-5-phosphate lyase activity
3BFED,9606.ENSP00000306449,,,prosaposin receptor activity
3BFEE,9606.ENSP00000360561,,,dTTP phosphohydrolase activity
3BFET,,,7227.FBpp0111504,regulation of branching morphogenesis of a nerve
3BFF1,9606.ENSP00000256897,,,positive regulation of phosphorylation of RNA polymerase II C-terminal domain
3BFFE,9606.ENSP00000292385,,,negative regulation of actin-dependent ATPase activity
3BFFJ,9606.ENSP00000264711,,,regulation of MAPK export from nucleus
3BFFZ,9606.ENSP00000347748,,,Transmembrane protein adipocyte-associated 1
3BFG1,"9606.ENSP00000363071,9606.ENSP00000446007",,,Belongs to the intermediate filament family
3BFG2,,,7227.FBpp0110261,Belongs to the adenylyl cyclase class-4 guanylyl cyclase family
3BFGB,,,7227.FBpp0079379,dicarboxylic acid transmembrane transporter activity
3BFGI,,,7227.FBpp0076635,Male-specific lethal 3 homolog
3BFGK,9606.ENSP00000280098,,,ubiquitin protein ligase binding
3BFGM,9606.ENSP00000343741,,,Serine threonine-protein kinase atr
3BFGQ,9606.ENSP00000483356,,7227.FBpp0075767,with coiled-coils
3BFGX,9606.ENSP00000327608,,,UNC-6/NTR/C345C module
3BFGZ,9606.ENSP00000333539,,,identical protein binding
3BFH1,9606.ENSP00000340292,,,negative regulation of Notch signaling pathway
3BFH6,9606.ENSP00000369853,,,C2 domain-containing protein 2
3BFH7,9606.ENSP00000265838,,,acetyl-CoA C-acetyltransferase activity
3BFHA,,,7227.FBpp0074191,Zinc finger C4H2
3BFHF,9606.ENSP00000392700,,,"phosphatidylinositol-4,5-bisphosphate binding"
3BFHH,9606.ENSP00000355046,,,Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone
3BFHM,,,7227.FBpp0291508,UPF0378 protein KIAA0100 homolog
3BFHN,9606.ENSP00000299338,,,Family with sequence similarity 227 member B
3BFHS,9606.ENSP00000377536,,,negative regulation of mitotic sister chromatid separation
3BFI0,9606.ENSP00000426455,,,ribonuclease T2 activity
3BFI3,,,7227.FBpp0072134,mitochondrial ribosome binding
3BFI5,9606.ENSP00000013222,,,amine N-methyltransferase activity
3BFI8,9606.ENSP00000318916,,,amyloid-beta clearance
3BFIA,9606.ENSP00000431759,,,cilium movement involved in cell motility
3BFIB,9606.ENSP00000288943,,,Belongs to the protein-tyrosine phosphatase family. Non-receptor class dual specificity subfamily
3BFIC,9606.ENSP00000234389,,,glycine binding
3BFIF,9606.ENSP00000307449,,,negative regulation of G-protein coupled receptor internalization
3BFIH,,,7227.FBpp0083321,Protein of unknown function (DUF3736)
3BFII,9606.ENSP00000379621,,,protein targeting to lysosome
3BFIK,9606.ENSP00000308354,,,Tigger transposable
3BFIS,9606.ENSP00000447300,,,Rab guanyl-nucleotide exchange factor activity
3BFIX,9606.ENSP00000445440,,,phosphorylase kinase activity
3BFIZ,9606.ENSP00000370150,,,regulation of DNA-dependent DNA replication initiation
3BFJ2,9606.ENSP00000386049,,,positive regulation of growth hormone receptor signaling pathway
3BFJ7,,,7227.FBpp0081148,positive regulation of myoblast proliferation
3BFJ9,9606.ENSP00000339449,,,"WD domain, G-beta repeat"
3BFJC,9606.ENSP00000425658,,,ankyrin repeat
3BFJF,9606.ENSP00000353942,,7227.FBpp0110094,sexual reproduction
3BFJG,9606.ENSP00000336587,,,
3BFJI,9606.ENSP00000440440,,,Activating transcription factor
3BFJV,9606.ENSP00000479844,,,RAS guanyl releasing protein 4
3BFK3,9606.ENSP00000378295,,,mitotic cytokinesis
3BFK4,9606.ENSP00000380252,,,Nuclear factor erythroid
3BFK7,9606.ENSP00000260810,,,Topoisomerase (DNA) II binding protein 1
3BFKB,,,7227.FBpp0078725,GTPase activator activity
3BFKJ,9606.ENSP00000349575,,,metal ion binding
3BFKP,9606.ENSP00000327077,,,Pericentriolar material 1
3BFKQ,9606.ENSP00000450040,,7227.FBpp0081620,asparaginase activity
3BFKR,9606.ENSP00000341914,,,"molting cycle, collagen and cuticulin-based cuticle"
3BFKY,,,7227.FBpp0080157,Immunoglobulin
3BFKZ,,,7227.FBpp0289127,transporter activity. It is involved in the biological process described with
3BFM7,9606.ENSP00000425133,,,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
3BFM8,9606.ENSP00000338814,,,negative regulation of protein refolding
3BFM9,9606.ENSP00000319726,,7227.FBpp0291380,Band 4.1 homologues
3BFMF,,,7227.FBpp0082698,centrosome cycle
3BFMN,,,7227.FBpp0079167,Ubiquitin protein ligase E3 component n-recognin 4
3BFMX,,,"7227.FBpp0084911,7227.FBpp0085139,7227.FBpp0294010",biological adhesion
3BFN1,9606.ENSP00000297837,,,Sterile alpha motif.
3BFN7,9606.ENSP00000269394,,,zinc finger protein 750
3BFNB,,,7227.FBpp0071249,kelch-like
3BFNG,9606.ENSP00000359464,,,molecular transducer activity
3BFNM,9606.ENSP00000444856,,7227.FBpp0085254,Belongs to the cullin family
3BFNN,9606.ENSP00000295124,,,
3BFNW,9606.ENSP00000253458,,,Gse1 coiled-coil protein
3BFP2,9606.ENSP00000360266,,,cellular response to potassium ion starvation
3BFP3,9606.ENSP00000262319,,,positive regulation of TORC2 signaling
3BFP9,9606.ENSP00000003100,,,sterol 14-demethylase activity
3BFPD,9606.ENSP00000358955,,,UPF0577 protein
3BFPJ,,,7227.FBpp0071262,unmethylated CpG binding
3BFPQ,9606.ENSP00000356134,,,"rRNA (adenine-N6,N6-)-dimethyltransferase activity"
3BFPR,,,7227.FBpp0111603,B cell differentiation
3BFQ4,9606.ENSP00000288602,,,mitogen-activated protein kinase kinase binding
3BFQ5,9606.ENSP00000269321,,,Rho GDP-dissociation inhibitor activity
3BFQ9,9606.ENSP00000316228,,,mannose binding
3BFQA,9606.ENSP00000357651,,,GTPase activity
3BFQB,9606.ENSP00000264009,,,histone H3-K9 demethylation
3BFQK,9606.ENSP00000370803,,,ciliary basal body organization
3BFQN,9606.ENSP00000321627,,,Fibronectin type 3 domain
3BFQP,,,7227.FBpp0292309,phosphatidylinositol-4-phosphate phosphatase activity
3BFQQ,9606.ENSP00000402343,,,zinc finger
3BFQR,,,"7227.FBpp0081206,7227.FBpp0081208",positive regulation of acetylcholine metabolic process
3BFQU,9606.ENSP00000320359,,,GTP binding
3BFQV,,,7227.FBpp0071753,Death associated protein 3
3BFRB,9606.ENSP00000274643,,,myosin light chain kinase activity
3BFRN,9606.ENSP00000349541,,,polymerase I and transcript release factor
3BFRQ,9606.ENSP00000322937,,,ubiquitin-dependent endocytosis
3BFRR,9606.ENSP00000311997,,,Neurofilament heavy polypeptide
3BFRS,9606.ENSP00000420939,,,selenium binding
3BFRX,,,7227.FBpp0298308,SERine  Proteinase INhibitors
3BFRZ,9606.ENSP00000313243,,,sequence-specific DNA binding
3BFS4,,,7227.FBpp0082018,adenosine kinase activity
3BFS8,9606.ENSP00000308117,,,positive regulation of endothelial cell apoptotic process
3BFS9,9606.ENSP00000348314,,,
3BFSB,,,7227.FBpp0089220,gonadotropin-releasing hormone receptor activity
3BFSS,9606.ENSP00000450958,,,
3BFSU,,,7227.FBpp0303776,metallopeptidase activity
3BFTE,9606.ENSP00000386239,,,replication fork processing
3BFTI,9606.ENSP00000357474,,,regulation of mitotic centrosome separation
3BFTK,9606.ENSP00000250896,,,calcium-dependent protein serine/threonine kinase activity
3BFTM,9606.ENSP00000322832,,,odontogenesis of dentin-containing tooth
3BFTR,9606.ENSP00000334940,,,double-strand break repair
3BFUB,,,7227.FBpp0083505,catalytic activity. It is involved in the biological process described with metabolic process
3BFUJ,9606.ENSP00000317902,,,fibroblast growth factor binding
3BFUN,9606.ENSP00000264110,,,positive regulation of transforming growth factor beta2 production
3BFUP,9606.ENSP00000453302,,,positive regulation of fibronectin-dependent thymocyte migration
3BFUR,,,7227.FBpp0071118,Fz domain
3BFUZ,9606.ENSP00000306335,,,Regulatory factor
3BFV5,9606.ENSP00000221462,,,protein phosphatase inhibitor activity
3BFV6,,,7227.FBpp0291746,Belongs to the TUB family
3BFVJ,9606.ENSP00000406367,,,regulation of establishment of blood-brain barrier
3BFVN,9606.ENSP00000367590,,,taste receptor binding
3BFVQ,9606.ENSP00000367059,,,actin filament bundle assembly
3BFVV,9606.ENSP00000295641,,,protein kinase binding
3BFVW,,,7227.FBpp0304598,Control of topological states of DNA by transient breakage and subsequent rejoining of DNA strands. Topoisomerase II makes double-strand breaks
3BFVY,9606.ENSP00000341360,,7227.FBpp0298285,protein-like 1
3BFW4,9606.ENSP00000476119,,,diphosphoinositol polyphosphate catabolic process
3BFW5,,,7227.FBpp0083791,mitochondrial fusion
3BFW6,9606.ENSP00000420588,,,transcription factor A
3BFWA,,,7227.FBpp0070691,Heparan-alpha-glucosaminide N-acetyltransferase
3BFWE,9606.ENSP00000296149,,,tRNA wobble uridine modification
3BFWH,,,7227.FBpp0078393,regulation of cellular macromolecule biosynthetic process
3BFWN,9606.ENSP00000295324,,,positive regulation of pseudopodium assembly
3BFWR,9606.ENSP00000318029,,,Sperm-tail PG-rich repeat
3BFX6,,,7227.FBpp0076407,negative regulation of transcription by RNA polymerase II
3BFX7,9606.ENSP00000363824,,,calcium-activated potassium channel activity
3BFXA,,,7227.FBpp0302733,
3BFXI,,,7227.FBpp0084068,metalloendopeptidase activity
3BFXQ,"9606.ENSP00000379025,9606.ENSP00000461386",,,F-box WD repeat-containing protein
3BFXY,9606.ENSP00000267615,,,"inositol-1,3,4-trisphosphate 6-kinase activity"
3BFY2,9606.ENSP00000337623,,7227.FBpp0073640,RNA-DNA hybrid ribonuclease activity
3BFYG,9606.ENSP00000221466,,,igG receptor FcRn large subunit p51
3BFYI,9606.ENSP00000364295,,,lysine transport
3BFYN,9606.ENSP00000372459,,,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
3BFYQ,9606.ENSP00000321203,,,CD40 signaling pathway
3BFZ4,9606.ENSP00000306760,,,leucine-rich repeat-containing protein 45
3BFZ8,9606.ENSP00000273317,,,negative regulation of hippo signaling
3BFZF,9606.ENSP00000397947,,,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8"
3BFZH,9606.ENSP00000302486,,,regulation of Golgi inheritance
3BFZQ,9606.ENSP00000311273,,"7227.FBpp0288420,7227.FBpp0289299,7227.FBpp0293284",heavy chain
3BFZU,,,7227.FBpp0293143,ion transport
3BFZV,9606.ENSP00000422185,,,VPS10 domain containing receptor 2
3BFZX,9606.ENSP00000369666,,,F-box and leucine-rich repeat protein 19
3BG05,9606.ENSP00000218176,,7227.FBpp0111766,A-type (transient outward) potassium channel activity
3BG06,9606.ENSP00000344996,,,Paralemmin 3
3BG09,9606.ENSP00000260118,,7227.FBpp0075214,gamma-glutamyl-peptidase activity
3BG0B,9606.ENSP00000384040,,,CCDC85 family
3BG0C,9606.ENSP00000266517,,,ethanolamine kinase activity
3BG0I,9606.ENSP00000399745,,,adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway
3BG0M,9606.ENSP00000345629,,,Mitogen-activated protein kinase kinase kinase
3BG0S,9606.ENSP00000328079,,,WD40 repeats
3BG0U,9606.ENSP00000245255,,,Belongs to the argonaute family
3BG0Z,9606.ENSP00000309262,,,Belongs to the peptidase C19 family
3BG10,9606.ENSP00000254630,,,"pentatricopeptide repeat domain-containing protein 3, mitochondrial"
3BG13,9606.ENSP00000358474,,,histone H2A K63-linked deubiquitination
3BG19,9606.ENSP00000331678,,,desmosome assembly
3BG1D,9606.ENSP00000328928,,,homeobox
3BG1U,9606.ENSP00000328277,,,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity
3BG1X,,,7227.FBpp0075316,UFM1 hydrolase activity
3BG26,9606.ENSP00000404232,,7227.FBpp0085625,cellular response to leukemia inhibitory factor
3BG2D,9606.ENSP00000421922,,,low density lipoprotein receptor-related protein associated protein 1
3BG2F,9606.ENSP00000303862,,,olfactory receptor activity
3BG2H,9606.ENSP00000302640,,,RNA polymerase I upstream control element sequence-specific DNA binding
3BG2T,9606.ENSP00000345826,,,negative regulation of SMAD protein complex assembly
3BG2U,,,7227.FBpp0076339,exocytosis
3BG2V,,,7227.FBpp0082467,Nuclear Pore complex Protein
3BG2W,9606.ENSP00000438483,,7227.FBpp0079527,nuclear import signal receptor activity
3BG2X,9606.ENSP00000356355,,,protein serine/threonine kinase activity
3BG33,,,7227.FBpp0079219,Belongs to the MT-A70-like family
3BG34,9606.ENSP00000251343,,,KH and NYN domain containing
3BG38,,,7227.FBpp0112554,Element of the TORC1 signaling pathway that acts as a mediator of diverse signals and that represses RNA polymerase III transcription. Inhibits the de novo assembly of TFIIIB onto DNA
3BG3A,9606.ENSP00000268679,,,transcription corepressor activity
3BG3D,9606.ENSP00000478982,,,ribonuclease P activity
3BG3E,,,7227.FBpp0085801,response to virus
3BG3G,,,7227.FBpp0301825,norepinephrine secretion
3BG3H,9606.ENSP00000233668,,,macrophage colony-stimulating factor signaling pathway
3BG3K,,,7227.FBpp0303714,Ciliogenesis associated TTC17 interacting protein
3BG3N,,,7227.FBpp0073508,glutathione specific gamma-glutamylcyclotransferase activity
3BG3W,9606.ENSP00000324560,,,autophagy of host cells involved in interaction with symbiont
3BG3Y,9606.ENSP00000480262,,,nucleic acid-templated transcription
3BG41,,,7227.FBpp0075534,G patch domain-containing protein
3BG44,,,7227.FBpp0082864,proteasomal ubiquitin-independent protein catabolic process
3BG47,,,7227.FBpp0076457,SUMO activating enzyme activity
3BG4D,9606.ENSP00000280605,,7227.FBpp0081370,Transketolase
3BG4F,9606.ENSP00000349612,,,Ankyrin repeats (many copies)
3BG4I,9606.ENSP00000465757,,,Coiled-coil domain-containing protein 106
3BG4U,9606.ENSP00000295087,,,Belongs to the small GTPase superfamily. Arf family
3BG4Y,9606.ENSP00000358251,,,Retinoic acid induced 16-like protein
3BG52,9606.ENSP00000428564,,7227.FBpp0087536,cargo loading into COPII-coated vesicle
3BG5G,9606.ENSP00000297151,,7227.FBpp0084787,SLU7 splicing factor homolog (S. cerevisiae)
3BG5M,9606.ENSP00000203556,,,GEM interacting protein
3BG5S,9606.ENSP00000376753,,7227.FBpp0087887,GIPC PDZ domain containing family member
3BG5U,9606.ENSP00000404151,,,CEP170 C-terminus
3BG65,9606.ENSP00000424765,,,Angiomotin-like protein 2
3BG66,,,7227.FBpp0084021,phenylalanyl-tRNA aminoacylation
3BG6E,9606.ENSP00000480914,,,Fibronectin type III domain containing 11
3BG6F,9606.ENSP00000355958,,,denticleless E3 ubiquitin protein ligase homolog (Drosophila)
3BG6G,9606.ENSP00000376568,,,myeloid progenitor cell differentiation
3BG6H,"9606.ENSP00000285805,9606.ENSP00000312675,9606.ENSP00000327994",,,plasma membrane repair
3BG6J,9606.ENSP00000398688,,,von Willebrand factor type A domain
3BG6K,9606.ENSP00000310117,,,protein phosphatase inhibitor activity
3BG6Q,9606.ENSP00000263212,,,peptidyl-threonine dephosphorylation
3BG6T,9606.ENSP00000305494,,7227.FBpp0072937,Spermatogenesis-associated protein 5-like protein 1
3BG6U,9606.ENSP00000419591,,,MAP kinase kinase kinase activity
3BG70,9606.ENSP00000046794,,,lymphocyte cytosolic protein
3BG75,9606.ENSP00000279387,,,phosphoprotein phosphatase activity
3BG77,9606.ENSP00000356954,,,positive regulation of G0 to G1 transition
3BG79,9606.ENSP00000367038,,,translation
3BG7A,9606.ENSP00000278243,,,GPI anchor biosynthetic process
3BG7D,9606.ENSP00000288710,,,cilium-dependent cell motility
3BG7F,9606.ENSP00000290607,,,microtubule motor activity
3BG7I,,,"7227.FBpp0071633,7227.FBpp0071764","KH domain-containing, RNA-binding, signal transduction-associated protein"
3BG7N,9606.ENSP00000355500,,,CEP170 C-terminus
3BG7Q,9606.ENSP00000281772,,,PEHE
3BG7R,9606.ENSP00000281043,,,DNA-binding transcription factor activity
3BG7V,9606.ENSP00000330075,,,L-ascorbic acid binding
3BG81,9606.ENSP00000400713,,,Exocyst complex component 3-like
3BG83,9606.ENSP00000314080,,,intrinsic apoptotic signaling pathway in response to DNA damage
3BG89,9606.ENSP00000366070,,,Rab interacting lysosomal protein-like 1
3BG8C,9606.ENSP00000445829,,7227.FBpp0087144,zinc ion transmembrane transporter activity
3BG8E,,,7227.FBpp0300897,GTPase activator activity
3BG8G,9606.ENSP00000382895,,,retinitis pigmentosa GTPase
3BG8M,,,7227.FBpp0087579,stabilization of membrane potential
3BG8P,9606.ENSP00000219406,,,protein disulfide isomerase activity
3BG8Q,9606.ENSP00000274853,,,phosphatase binding
3BG8R,,,7227.FBpp0297227,
3BG8X,,,7227.FBpp0291538,chitin deacetylase activity
3BG96,9606.ENSP00000455265,,,factor RNA polymerase I
3BG9B,9606.ENSP00000347416,,,"protein complex 3, delta 1 subunit"
3BG9E,"9606.ENSP00000387075,9606.ENSP00000476820",,,positive regulation of protein oxidation
3BG9S,9606.ENSP00000266269,,,Putative zinc-finger between two C2H2 zinc-fingers on Patz
3BG9U,9606.ENSP00000337446,,,StAR-related lipid transfer
3BG9Y,9606.ENSP00000374529,,,positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues
3BGA4,9606.ENSP00000444596,,7227.FBpp0073787,regulation of axon guidance
3BGA5,9606.ENSP00000263512,,,bile acid:sodium symporter activity
3BGAA,9606.ENSP00000297440,,,HEAT repeat-containing protein 2
3BGAC,9606.ENSP00000304903,,,negative regulation of phosphatase activity
3BGAF,,,7227.FBpp0080150,tRNA-specific adenosine deaminase activity
